,base,system,calc,kernel_tot,kernel_A,kernel_B
0,/home/ricardi/NEG_GS/cc-pVTZ,7HQ_2MeOH,MC-SE-nopp,0.0641702366816547,0.0641702366816547,
1,/home/ricardi/NEG_GS/cc-pVTZ,7HQ_2MeOH,FT-SE,0.0779385823343451,0.054377844696716915,0.10149931997201983
2,/home/ricardi/NEG_GS/cc-pVTZ,7HQ_formate,MC-SE-nopp,0.013918959156495594,0.013918959156495594,
3,/home/ricardi/NEG_GS/cc-pVTZ,7HQ_formate,FT-SE,0.029845928116363343,-0.0021852278704193083,0.06187708410314552
4,/home/ricardi/NEG_GS/cc-pVTZ,Uracil_5H2O,MC-SE-nopp,0.17414593252320146,0.17414593252320146,
5,/home/ricardi/NEG_GS/cc-pVTZ,Uracil_5H2O,FT-SE,0.16746083300994913,0.15600913407908387,0.17891253194081436
