,base,system,calc,kernel_tot,kernel_A,kernel_B
0,/home/ricardi/NEG_GS/cc-pVTZ,7HQ_2MeOH,MC-SE-nopp,0.00010226283648310859,0.00010226283648310838,
1,/home/ricardi/NEG_GS/cc-pVTZ,7HQ_2MeOH,FT-SE,0.00012420431828114639,8.665750553657418e-05,0.00016175113102571802
2,/home/ricardi/NEG_GS/cc-pVTZ,7HQ_formate,MC-SE-nopp,2.2181502170500526e-05,2.2181502170500532e-05,
3,/home/ricardi/NEG_GS/cc-pVTZ,7HQ_formate,FT-SE,4.7563004665098554e-05,-3.4824182042465267e-06,9.860842753444287e-05
4,/home/ricardi/NEG_GS/cc-pVTZ,Uracil_5H2O,MC-SE-nopp,0.00027752207164463314,0.0002775220716446331,
5,/home/ricardi/NEG_GS/cc-pVTZ,Uracil_5H2O,FT-SE,0.0002668685775366097,0.0002486189453741085,0.0002851182096991112
