,base,system,calc,densdiff_FDET_ref,densdiff_iso_ref,densdiff_iso_FDET,M_value
0,/home/ricardi/NEG_GS/cc-pVDZ,7HQ_2MeOH,MC-SE-nopp,0.21586274929149551,0.349549845331898,0.16852723236630515,0.10824479036853829
1,/home/ricardi/NEG_GS/cc-pVDZ,7HQ_2MeOH,FT-SE,0.06582654118225106,0.349549845331898,0.3244196707571295,0.007277019918155703
2,/home/ricardi/NEG_GS/cc-pVDZ,7HQ_formate,MC-SE-nopp,0.2850274436908038,0.6475231216791236,0.4407677763558209,0.17554441625770667
3,/home/ricardi/NEG_GS/cc-pVDZ,7HQ_formate,FT-SE,0.07034912209577605,0.6475231216791236,0.61923116936536,0.007313774432880744
4,/home/ricardi/NEG_GS/cc-pVDZ,Uracil_5H2O,MC-SE-nopp,0.3938949079895483,0.5998909602314074,0.2823202672021179,0.20271579159445913
5,/home/ricardi/NEG_GS/cc-pVDZ,Uracil_5H2O,FT-SE,0.12584632081277014,0.5998909602314074,0.5535436028559269,0.014027735030830067
6,/home/ricardi/NEG_GS/cc-pVDZ,XVI_2HCOOH,MC-SE-nopp,0.4059591641299307,0.5830566376066862,0.23190744862731022,0.1752252337261924
7,/home/ricardi/NEG_GS/cc-pVDZ,XVI_2HCOOH,FT-SE,0.10985784427568411,0.5830566376066862,0.5412037490772086,0.011719440854791985
