,base,system,calc,E_FDET_MP,kernel_tot,E_FDET_HF,E_linFDET_HF,E_ref_HF,E_ref_HF_CP,E_ref_MP,E_ref_MP_CP,E_MPk,BSSE
0,/home/ricardi/NEG_GS/cc-pVTZ,7HQ_2MeOH,FT-SE,,,,,-9.798728543827348,-7.945790685441457,-23.538842461301037,-17.858223086579983,,5.680619374721054
