,base,system,calc,densdiff_FDET_ref,densdiff_iso_ref,densdiff_iso_FDET,M_value
38,/home/ricardi/NEG_GS,7HQ_formate,FT26-MC-SE,0.06578516613082268,0.6701584338754458,0.6430795692356625,0.006876015881516867
39,/home/ricardi/NEG_GS,7HQ_formate,FT0-MC-SE,0.3163268894287539,0.6701584338754458,0.43190080034381056,0.20577681620225577
40,/home/ricardi/NEG_GS,7HQ_formate,FT14-MC-SE,0.0657852483443018,0.6701584338754458,0.643075127514618,0.006875851622708819
41,/home/ricardi/NEG_GS,7HQ_formate,FT2-MC-SE,0.09110140846242398,0.6701584338754458,0.6063203980483853,0.027201372733227154
42,/home/ricardi/NEG_GS,7HQ_formate,FT18-MC-SE,0.06578517026798329,0.6701584338754458,0.643079345648712,0.006876007712239089
43,/home/ricardi/NEG_GS,7HQ_formate,FT4-MC-SE,0.06735066632006989,0.6701584338754458,0.6352094886648434,0.007679208354336675
44,/home/ricardi/NEG_GS,7HQ_formate,FT-SE,0.06578516640841384,0.6701584338754458,0.6430795694071163,0.00687601599024397
45,/home/ricardi/NEG_GS,Uracil_5H2O,FT10-MC-ME,0.1287011480616626,0.6434617909489789,0.6056267222019267,0.024290750847938462
46,/home/ricardi/NEG_GS,Uracil_5H2O,FT14-MC-ME,0.1287011497356287,0.6434617909489789,0.6056268269519485,0.024290748688192764
47,/home/ricardi/NEG_GS,Uracil_5H2O,FT4-MC-ME,0.12872782536034583,0.6434617909489789,0.6047987659765666,0.024315318534125725
48,/home/ricardi/NEG_GS,Uracil_5H2O,FT8-MC-ME,0.12870113542284461,0.6434617909489789,0.605624762908912,0.02429079598185232
49,/home/ricardi/NEG_GS,Uracil_5H2O,FT12-MC-ME,0.12870114965785046,0.6434617909489789,0.6056268218374968,0.024290748793719192
50,/home/ricardi/NEG_GS,Uracil_5H2O,FT0-MC-ME,0.42665340861366324,0.6434617909489789,0.28762008811265294,0.23683065663039268
51,/home/ricardi/NEG_GS,Uracil_5H2O,FT6-MC-ME,0.1287011091967541,0.6434617909489789,0.6055858214818988,0.024291772468966452
52,/home/ricardi/NEG_GS,Uracil_5H2O,FT2-MC-ME,0.1306397896214776,0.6434617909489789,0.5882968372701352,0.025958267545979453
53,/home/ricardi/NEG_GS,Uracil_5H2O,FT-ME,0.1287011497522833,0.6434617909489789,0.6056268271707682,0.02429074862785651
54,/home/ricardi/NEG_GS,Uracil_5H2O,FT12-MC-SE,0.11386692447361049,0.6327025185214759,0.5961679195179793,0.014047391389857482
55,/home/ricardi/NEG_GS,Uracil_5H2O,FT4-MC-SE,0.11375341415168272,0.6327025185214759,0.5946489754967279,0.014006599966655977
56,/home/ricardi/NEG_GS,Uracil_5H2O,FT16-MC-SE,0.11386693362709967,0.6327025185214759,0.5961679702282748,0.01404739457016764
57,/home/ricardi/NEG_GS,Uracil_5H2O,FT14-MC-SE,0.11386693297550957,0.6327025185214759,0.5961679665048227,0.014047394318553674
58,/home/ricardi/NEG_GS,Uracil_5H2O,FT0-MC-SE,0.4257383547580036,0.6327025185214759,0.28617627794762823,0.23391840665404195
59,/home/ricardi/NEG_GS,Uracil_5H2O,FT10-MC-SE,0.1138668214835678,0.6327025185214759,0.5961673188932188,0.014047357045126954
60,/home/ricardi/NEG_GS,Uracil_5H2O,FT6-MC-SE,0.11385240441268388,0.6327025185214759,0.5960568379895641,0.014042586102871166
61,/home/ricardi/NEG_GS,Uracil_5H2O,FT8-MC-SE,0.11386562226487232,0.6327025185214759,0.5961595519131127,0.014046955853686455
62,/home/ricardi/NEG_GS,Uracil_5H2O,FT2-MC-SE,0.11639864891390292,0.6327025185214759,0.5737189584450185,0.015096662998468305
63,/home/ricardi/NEG_GS,Uracil_5H2O,FT-SE,0.11386693366698106,0.6327025185214759,0.5961679705388842,0.014047394539472274
64,/home/ricardi/NEG_GS,XVI_2HCOOH,FT12-MC-ME,0.1266683226122055,0.606454687068124,0.5666075344574448,0.016283005607365522
65,/home/ricardi/NEG_GS,XVI_2HCOOH,FT4-MC-ME,0.12742810125705148,0.606454687068124,0.5645103721269709,0.016598226446158718
66,/home/ricardi/NEG_GS,XVI_2HCOOH,FT6-MC-ME,0.12673081248687795,0.606454687068124,0.5664378782402185,0.016308310529431123
67,/home/ricardi/NEG_GS,XVI_2HCOOH,FT0-MC-ME,0.41884294774511466,0.606454687068124,0.24138353664785217,0.1846692714470567
68,/home/ricardi/NEG_GS,XVI_2HCOOH,FT16-MC-ME,0.1266682890764256,0.606454687068124,0.5666076257584741,0.01628299176597727
69,/home/ricardi/NEG_GS,XVI_2HCOOH,FT2-MC-ME,0.13761887408587137,0.606454687068124,0.539818542617187,0.02136433806279811
70,/home/ricardi/NEG_GS,XVI_2HCOOH,FT8-MC-ME,0.1266734353929881,0.606454687068124,0.5665937812009749,0.016285061801945153
71,/home/ricardi/NEG_GS,XVI_2HCOOH,FT14-MC-ME,0.12666829075543015,0.606454687068124,0.566607619656718,0.016282992799250332
72,/home/ricardi/NEG_GS,XVI_2HCOOH,FT10-MC-ME,0.12666871060258922,0.606454687068124,0.5666064946066919,0.016283161475035304
73,/home/ricardi/NEG_GS,XVI_2HCOOH,FT-ME,0.12666828884984022,0.606454687068124,0.5666076262132723,0.016282991669419062
74,/home/ricardi/NEG_GS,XVI_2HCOOH,FT18-MC-SE,0.10355757279976761,0.6002449715160623,0.5652869777887091,0.012760658518662218
75,/home/ricardi/NEG_GS,XVI_2HCOOH,FT4-MC-SE,0.10462747332396408,0.6002449715160623,0.5615522746215214,0.013262773126011724
76,/home/ricardi/NEG_GS,XVI_2HCOOH,FT6-MC-SE,0.10367826000710968,0.6002449715160623,0.5648540550386822,0.012819205590625885
77,/home/ricardi/NEG_GS,XVI_2HCOOH,FT8-MC-SE,0.10357177298582748,0.6002449715160623,0.5652362572826253,0.012767549356957203
78,/home/ricardi/NEG_GS,XVI_2HCOOH,FT16-MC-SE,0.10355757522350578,0.6002449715160623,0.56528696928826,0.012760659632144736
79,/home/ricardi/NEG_GS,XVI_2HCOOH,FT14-MC-SE,0.10355759564548864,0.6002449715160623,0.5652868964608824,0.012760669541626508
80,/home/ricardi/NEG_GS,XVI_2HCOOH,FT0-MC-SE,0.4157277240577759,0.6002449715160623,0.2426537022801318,0.1843365368154218
81,/home/ricardi/NEG_GS,XVI_2HCOOH,FT2-MC-SE,0.11771593229591493,0.6002449715160623,0.5312249400878859,0.018286089713127198
82,/home/ricardi/NEG_GS,XVI_2HCOOH,FT12-MC-SE,0.10355776956967509,0.6002449715160623,0.5652862773496411,0.012760754033946504
83,/home/ricardi/NEG_GS,XVI_2HCOOH,FT10-MC-SE,0.10355924520014356,0.6002449715160623,0.5652810161987125,0.012761470671772484
84,/home/ricardi/NEG_GS,XVI_2HCOOH,FT-SE,0.10355757260700264,0.6002449715160623,0.5652869785676974,0.01276065845974637
