,base,system,calc,E_FDET_HF,E_linFDET_HF,E_ref_HF,E_ref_HF_CP,E_ref_MP,E_ref_MP_CP
60,/home/ricardi/NEG_GS,Uracil_5H2O,FT16-SE,-0.07695218620000827,-0.07695218620000827,-0.05332406050001737,-0.05000487810002596,-0.07403827910001737,-0.061545247200025965
61,/home/ricardi/NEG_GS,Uracil_5H2O,FT12-SE,-0.07695218439995462,-0.0769521841999546,-0.05332406050001737,-0.05000487810002596,-0.07403827910001737,-0.061545247200025965
62,/home/ricardi/NEG_GS,Uracil_5H2O,FT10-SE,-0.07695218409995197,-0.07695218409995196,-0.05332406050001737,-0.05000487810002596,-0.07403827910001737,-0.061545247200025965
63,/home/ricardi/NEG_GS,Uracil_5H2O,FT-SE,-0.07695218450004898,,-0.05332406050001737,-0.05000487810002596,-0.07403827910001737,-0.061545247200025965
64,/home/ricardi/NEG_GS,XVI_2HCOOH,FT0-ME,-0.04877437120000937,-0.048791145900009346,-0.05025593089999347,-0.04754930469999863,-0.06987988609999363,-0.05821792069999843
65,/home/ricardi/NEG_GS,XVI_2HCOOH,FT8-ME,-0.0666807409998876,-0.06668074099988762,-0.05025593089999347,-0.04754930469999863,-0.06987988609999363,-0.05821792069999843
66,/home/ricardi/NEG_GS,XVI_2HCOOH,FT6-ME,-0.06668072940005848,-0.06668072920005849,-0.05025593089999347,-0.04754930469999863,-0.06987988609999363,-0.05821792069999843
67,/home/ricardi/NEG_GS,XVI_2HCOOH,FT2-ME,-0.0665768159998636,-0.06657716619986362,-0.05025593089999347,-0.04754930469999863,-0.06987988609999363,-0.05821792069999843
68,/home/ricardi/NEG_GS,XVI_2HCOOH,FT4-ME,-0.06667976650006256,-0.06667976390006256,-0.05025593089999347,-0.04754930469999863,-0.06987988609999363,-0.05821792069999843
69,/home/ricardi/NEG_GS,XVI_2HCOOH,FT10-ME,-0.06668074030015039,-0.06668074020015038,-0.05025593089999347,-0.04754930469999863,-0.06987988609999363,-0.05821792069999843
70,/home/ricardi/NEG_GS,XVI_2HCOOH,FT12-ME,-0.06668073889983603,-0.06668073889983603,-0.05025593089999347,-0.04754930469999863,-0.06987988609999363,-0.05821792069999843
71,/home/ricardi/NEG_GS,XVI_2HCOOH,FT14-ME,-0.06668073129995605,-0.06668073129995605,-0.05025593089999347,-0.04754930469999863,-0.06987988609999363,-0.05821792069999843
72,/home/ricardi/NEG_GS,XVI_2HCOOH,FT16-ME,-0.06668073129991164,-0.06668073129991164,-0.05025593089999347,-0.04754930469999863,-0.06987988609999363,-0.05821792069999843
73,/home/ricardi/NEG_GS,XVI_2HCOOH,FT-ME,-0.06668073580009143,,-0.05025593089999347,-0.04754930469999863,-0.06987988609999363,-0.05821792069999843
74,/home/ricardi/NEG_GS,XVI_2HCOOH,FT6-SE,-0.07009765969996035,-0.07009765819996035,-0.05025593089999347,-0.04754930469999863,-0.06987988609999363,-0.05821792069999843
75,/home/ricardi/NEG_GS,XVI_2HCOOH,FT2-SE,-0.0699160275000647,-0.0699118802000647,-0.05025593089999347,-0.04754930469999863,-0.06987988609999363,-0.05821792069999843
76,/home/ricardi/NEG_GS,XVI_2HCOOH,FT0-SE,-0.05029720549991806,-0.050302469699918057,-0.05025593089999347,-0.04754930469999863,-0.06987988609999363,-0.05821792069999843
77,/home/ricardi/NEG_GS,XVI_2HCOOH,FT8-SE,-0.07009769070005845,-0.07009769060005844,-0.05025593089999347,-0.04754930469999863,-0.06987988609999363,-0.05821792069999843
78,/home/ricardi/NEG_GS,XVI_2HCOOH,FT4-SE,-0.07009530720007798,-0.07009520640007796,-0.05025593089999347,-0.04754930469999863,-0.06987988609999363,-0.05821792069999843
79,/home/ricardi/NEG_GS,XVI_2HCOOH,FT16-SE,-0.07009768990015651,-0.0700976899001565,-0.05025593089999347,-0.04754930469999863,-0.06987988609999363,-0.05821792069999843
80,/home/ricardi/NEG_GS,XVI_2HCOOH,FT10-SE,-0.07009768910014513,-0.07009768920014513,-0.05025593089999347,-0.04754930469999863,-0.06987988609999363,-0.05821792069999843
81,/home/ricardi/NEG_GS,XVI_2HCOOH,FT18-SE,-0.0700976902001885,-0.07009769030018849,-0.05025593089999347,-0.04754930469999863,-0.06987988609999363,-0.05821792069999843
82,/home/ricardi/NEG_GS,XVI_2HCOOH,FT12-SE,-0.07009768960015147,-0.07009768960015147,-0.05025593089999347,-0.04754930469999863,-0.06987988609999363,-0.05821792069999843
83,/home/ricardi/NEG_GS,XVI_2HCOOH,FT14-SE,-0.0700976867001758,-0.0700976867001758,-0.05025593089999347,-0.04754930469999863,-0.06987988609999363,-0.05821792069999843
84,/home/ricardi/NEG_GS,XVI_2HCOOH,FT-SE,-0.07009768900011024,,-0.05025593089999347,-0.04754930469999863,-0.06987988609999363,-0.05821792069999843
