,base,system,calc,densdiff_FDET_ref,densdiff_iso_ref,densdiff_iso_FDET,M_value
20,/home/ricardi/NEG_GS,7HQ_formate,FT6-ME,0.11366879150710704,0.6729942238667983,0.6263501037085442,0.035978109133182806
21,/home/ricardi/NEG_GS,7HQ_formate,FT0-ME,0.31590528550630687,0.6729942238667983,0.4341524232799403,0.20548676762965543
22,/home/ricardi/NEG_GS,7HQ_formate,FT4-ME,0.1147178421385474,0.6729942238667983,0.6241054766766744,0.03680983580942743
23,/home/ricardi/NEG_GS,7HQ_formate,FT8-ME,0.1135482793493964,0.6729942238667983,0.6266161689569455,0.03588448946042874
24,/home/ricardi/NEG_GS,7HQ_formate,FT10-ME,0.11353400913411257,0.6729942238667983,0.6266477842001631,0.035873429072212845
25,/home/ricardi/NEG_GS,7HQ_formate,FT14-ME,0.11353211098618268,0.6729942238667983,0.6266519882850522,0.035871959535043074
26,/home/ricardi/NEG_GS,7HQ_formate,FT18-ME,0.11353208409805338,0.6729942238667983,0.62665204776194,0.0358719388406253
27,/home/ricardi/NEG_GS,7HQ_formate,FT12-ME,0.11353231270263689,0.6729942238667983,0.6266515416233149,0.03587211560039284
28,/home/ricardi/NEG_GS,7HQ_formate,FT16-ME,0.11353208695755862,0.6729942238667983,0.6266520414323498,0.03587194106465176
29,/home/ricardi/NEG_GS,7HQ_formate,FT-ME,0.11353208402768122,0.6729942238667983,0.6266520482199753,0.03587193858352615
30,/home/ricardi/NEG_GS,7HQ_formate,FT8-SE,0.06579916952331044,0.6701584338754458,0.6426791999700561,0.006863389271540557
31,/home/ricardi/NEG_GS,7HQ_formate,FT6-SE,0.06589252406215586,0.6701584338754458,0.6412901456734753,0.006852287014077815
32,/home/ricardi/NEG_GS,7HQ_formate,FT2-SE,0.09139246287909678,0.6701584338754458,0.6056383245156542,0.027201372733227154
33,/home/ricardi/NEG_GS,7HQ_formate,FT4-SE,0.06742912481999871,0.6701584338754458,0.6350439206494518,0.007679208354336675
34,/home/ricardi/NEG_GS,7HQ_formate,FT0-SE,0.3164318472317012,0.6701584338754458,0.43138929822149596,0.20577681620225577
35,/home/ricardi/NEG_GS,7HQ_formate,FT12-SE,0.0657857264243357,0.6701584338754458,0.6430593811628869,0.006875286592599727
36,/home/ricardi/NEG_GS,7HQ_formate,FT22-SE,0.06578516643177218,0.6701584338754458,0.6430795582603386,0.006876015497249687
37,/home/ricardi/NEG_GS,7HQ_formate,FT18-SE,0.0657851723421147,0.6701584338754458,0.6430793408911908,0.006876007712239089
38,/home/ricardi/NEG_GS,7HQ_formate,FT20-SE,0.0657851674851209,0.6701584338754458,0.6430795184979883,0.006876014159344657
39,/home/ricardi/NEG_GS,7HQ_formate,FT24-SE,0.06578516620023653,0.6701584338754458,0.6430795671936536,0.006876015830182524
40,/home/ricardi/NEG_GS,7HQ_formate,FT26-SE,0.06578516617404179,0.6701584338754458,0.6430795692018714,0.006876015881516867
41,/home/ricardi/NEG_GS,7HQ_formate,FT14-SE,0.06578529032524483,0.6701584338754458,0.6430750325004924,0.006875851622708819
42,/home/ricardi/NEG_GS,7HQ_formate,FT10-SE,0.06578780980165659,0.6701584338754458,0.6429897109586977,0.006872804745026244
43,/home/ricardi/NEG_GS,7HQ_formate,FT16-SE,0.0657851940251324,0.6701584338754458,0.6430785503410986,0.006875979010407665
44,/home/ricardi/NEG_GS,7HQ_formate,FT-SE,0.06578516640841384,0.6701584338754458,0.6430795694071163,0.00687601599024397
45,/home/ricardi/NEG_GS,Uracil_5H2O,FT6-ME,0.12870118812044684,0.6434617909489789,0.6055857872071053,0.024291772468966452
