,base,system,calc,E_FDET_HF,E_linFDET_HF,E_ref_HF,E_ref_HF_CP,E_ref_MP,E_ref_MP_CP
11,/home/ricardi/NEG_GS,7HQ_2MeOH,FT8-MC-SE,-0.02688045269994819,-0.02688045269994819,-0.015072384199982025,-0.012701259799939635,-0.03682099119998228,-0.02784545739993971
12,/home/ricardi/NEG_GS,7HQ_2MeOH,FT12-MC-SE,-0.026880452700000675,-0.026880452700000675,-0.015072384199982025,-0.012701259799939635,-0.03682099119998228,-0.02784545739993971
13,/home/ricardi/NEG_GS,7HQ_2MeOH,FT16-MC-SE,-0.026880452599929695,-0.026880452599929695,-0.015072384199982025,-0.012701259799939635,-0.03682099119998228,-0.02784545739993971
14,/home/ricardi/NEG_GS,7HQ_2MeOH,FT0-MC-SE,-0.01921875980007054,-0.019218759700070538,-0.015072384199982025,-0.012701259799939635,-0.03682099119998228,-0.02784545739993971
15,/home/ricardi/NEG_GS,7HQ_2MeOH,FT14-MC-SE,-0.02688045269995811,-0.02688045269995811,-0.015072384199982025,-0.012701259799939635,-0.03682099119998228,-0.02784545739993971
16,/home/ricardi/NEG_GS,7HQ_2MeOH,FT2-MC-SE,-0.0268357885000393,-0.0268357885000393,-0.015072384199982025,-0.012701259799939635,-0.03682099119998228,-0.02784545739993971
17,/home/ricardi/NEG_GS,7HQ_2MeOH,FT4-MC-SE,-0.026880135400030654,-0.026880135400030654,-0.015072384199982025,-0.012701259799939635,-0.03682099119998228,-0.02784545739993971
18,/home/ricardi/NEG_GS,7HQ_2MeOH,FT-SE,,,-0.015072384199982025,-0.012701259799939635,-0.03682099119998228,-0.02784545739993971
19,/home/ricardi/NEG_GS,7HQ_formate,FT2-MC-ME,-0.05337215929992706,-0.05337215929992706,-0.05251127330004124,-0.05145076610006072,-0.06375511090004138,-0.05814250800006093
20,/home/ricardi/NEG_GS,7HQ_formate,FT0-MC-ME,-0.036870281600019816,-0.036870281600019816,-0.05251127330004124,-0.05145076610006072,-0.06375511090004138,-0.05814250800006093
21,/home/ricardi/NEG_GS,7HQ_formate,FT10-MC-ME,-0.05355592149999568,-0.05355592149999568,-0.05251127330004124,-0.05145076610006072,-0.06375511090004138,-0.05814250800006093
22,/home/ricardi/NEG_GS,7HQ_formate,FT12-MC-ME,-0.05355591990002069,-0.05355591990002069,-0.05251127330004124,-0.05145076610006072,-0.06375511090004138,-0.05814250800006093
23,/home/ricardi/NEG_GS,7HQ_formate,FT4-MC-ME,-0.053552746599965666,-0.053552746599965666,-0.05251127330004124,-0.05145076610006072,-0.06375511090004138,-0.05814250800006093
24,/home/ricardi/NEG_GS,7HQ_formate,FT18-MC-ME,-0.05355591970003126,-0.05355591970003126,-0.05251127330004124,-0.05145076610006072,-0.06375511090004138,-0.05814250800006093
25,/home/ricardi/NEG_GS,7HQ_formate,FT8-MC-ME,-0.05355593509996631,-0.05355593509996631,-0.05251127330004124,-0.05145076610006072,-0.06375511090004138,-0.05814250800006093
26,/home/ricardi/NEG_GS,7HQ_formate,FT14-MC-ME,-0.05355591979998844,-0.05355591979998844,-0.05251127330004124,-0.05145076610006072,-0.06375511090004138,-0.05814250800006093
27,/home/ricardi/NEG_GS,7HQ_formate,FT6-MC-ME,-0.05355601560000892,-0.05355601560000892,-0.05251127330004124,-0.05145076610006072,-0.06375511090004138,-0.05814250800006093
28,/home/ricardi/NEG_GS,7HQ_formate,FT16-MC-ME,-0.05355591980005612,-0.05355591980005612,-0.05251127330004124,-0.05145076610006072,-0.06375511090004138,-0.05814250800006093
29,/home/ricardi/NEG_GS,7HQ_formate,FT-ME,-0.05355591960001527,,-0.05251127330004124,-0.05145076610006072,-0.06375511090004138,-0.05814250800006093
30,/home/ricardi/NEG_GS,7HQ_formate,FT10-MC-SE,-0.06114672900005693,-0.06114672900005693,-0.05251127330004124,-0.05145076610006072,-0.06375511090004138,-0.05814250800006093
31,/home/ricardi/NEG_GS,7HQ_formate,FT24-MC-SE,-0.0611467458000046,-0.0611467458000046,-0.05251127330004124,-0.05145076610006072,-0.06375511090004138,-0.05814250800006093
32,/home/ricardi/NEG_GS,7HQ_formate,FT6-MC-SE,-0.06114428360000664,-0.06114428360000664,-0.05251127330004124,-0.05145076610006072,-0.06375511090004138,-0.05814250800006093
33,/home/ricardi/NEG_GS,7HQ_formate,FT20-MC-SE,-0.061146746000009494,-0.061146746000009494,-0.05251127330004124,-0.05145076610006072,-0.06375511090004138,-0.05814250800006093
34,/home/ricardi/NEG_GS,7HQ_formate,FT8-MC-SE,-0.061146600199993,-0.061146600199993,-0.05251127330004124,-0.05145076610006072,-0.06375511090004138,-0.05814250800006093
35,/home/ricardi/NEG_GS,7HQ_formate,FT12-MC-SE,-0.06114674280005231,-0.06114674280005231,-0.05251127330004124,-0.05145076610006072,-0.06375511090004138,-0.05814250800006093
36,/home/ricardi/NEG_GS,7HQ_formate,FT22-MC-SE,-0.06114674590003116,-0.06114674590003116,-0.05251127330004124,-0.05145076610006072,-0.06375511090004138,-0.05814250800006093
37,/home/ricardi/NEG_GS,7HQ_formate,FT16-MC-SE,-0.0611467458000182,-0.0611467458000182,-0.05251127330004124,-0.05145076610006072,-0.06375511090004138,-0.05814250800006093
38,/home/ricardi/NEG_GS,7HQ_formate,FT26-MC-SE,-0.061146745799979745,-0.061146745799979745,-0.05251127330004124,-0.05145076610006072,-0.06375511090004138,-0.05814250800006093
39,/home/ricardi/NEG_GS,7HQ_formate,FT0-MC-SE,-0.036926416300039136,-0.036926416300039136,-0.05251127330004124,-0.05145076610006072,-0.06375511090004138,-0.05814250800006093
40,/home/ricardi/NEG_GS,7HQ_formate,FT14-MC-SE,-0.06114674519999423,-0.06114674519999423,-0.05251127330004124,-0.05145076610006072,-0.06375511090004138,-0.05814250800006093
41,/home/ricardi/NEG_GS,7HQ_formate,FT2-MC-SE,-0.060397096899998996,-0.060397096899998996,-0.05251127330004124,-0.05145076610006072,-0.06375511090004138,-0.05814250800006093
42,/home/ricardi/NEG_GS,7HQ_formate,FT18-MC-SE,-0.061146745900006044,-0.061146745900006044,-0.05251127330004124,-0.05145076610006072,-0.06375511090004138,-0.05814250800006093
43,/home/ricardi/NEG_GS,7HQ_formate,FT4-MC-SE,-0.06111119449996121,-0.06111119449996121,-0.05251127330004124,-0.05145076610006072,-0.06375511090004138,-0.05814250800006093
44,/home/ricardi/NEG_GS,7HQ_formate,FT-SE,,,-0.05251127330004124,-0.05145076610006072,-0.06375511090004138,-0.05814250800006093
45,/home/ricardi/NEG_GS,Uracil_5H2O,FT10-MC-ME,-0.07398217400007971,-0.07398217400007971,-0.05332406050001737,-0.05000487810002596,-0.07403827910001737,-0.061545247200025965
46,/home/ricardi/NEG_GS,Uracil_5H2O,FT14-MC-ME,-0.07398217409994305,-0.07398217409994305,-0.05332406050001737,-0.05000487810002596,-0.07403827910001737,-0.061545247200025965
47,/home/ricardi/NEG_GS,Uracil_5H2O,FT4-MC-ME,-0.07398208949998296,-0.07398208949998296,-0.05332406050001737,-0.05000487810002596,-0.07403827910001737,-0.061545247200025965
48,/home/ricardi/NEG_GS,Uracil_5H2O,FT8-MC-ME,-0.07398217410001258,-0.07398217410001258,-0.05332406050001737,-0.05000487810002596,-0.07403827910001737,-0.061545247200025965
49,/home/ricardi/NEG_GS,Uracil_5H2O,FT12-MC-ME,-0.07398217400002473,-0.07398217400002473,-0.05332406050001737,-0.05000487810002596,-0.07403827910001737,-0.061545247200025965
50,/home/ricardi/NEG_GS,Uracil_5H2O,FT0-MC-ME,-0.05822245260004029,-0.05822245260004029,-0.05332406050001737,-0.05000487810002596,-0.07403827910001737,-0.061545247200025965
51,/home/ricardi/NEG_GS,Uracil_5H2O,FT6-MC-ME,-0.07398217379996255,-0.07398217379996255,-0.05332406050001737,-0.05000487810002596,-0.07403827910001737,-0.061545247200025965
52,/home/ricardi/NEG_GS,Uracil_5H2O,FT2-MC-ME,-0.07394717070006802,-0.07394717070006802,-0.05332406050001737,-0.05000487810002596,-0.07403827910001737,-0.061545247200025965
53,/home/ricardi/NEG_GS,Uracil_5H2O,FT-ME,-0.07398217409994305,,-0.05332406050001737,-0.05000487810002596,-0.07403827910001737,-0.061545247200025965
54,/home/ricardi/NEG_GS,Uracil_5H2O,FT12-MC-SE,-0.07695218430001145,-0.07695218430001145,-0.05332406050001737,-0.05000487810002596,-0.07403827910001737,-0.061545247200025965
55,/home/ricardi/NEG_GS,Uracil_5H2O,FT4-MC-SE,-0.07695177170014679,-0.07695177170014679,-0.05332406050001737,-0.05000487810002596,-0.07403827910001737,-0.061545247200025965
56,/home/ricardi/NEG_GS,Uracil_5H2O,FT16-MC-SE,-0.07695218450004898,-0.07695218450004898,-0.05332406050001737,-0.05000487810002596,-0.07403827910001737,-0.061545247200025965
57,/home/ricardi/NEG_GS,Uracil_5H2O,FT14-MC-SE,-0.07695218439997258,-0.07695218439997258,-0.05332406050001737,-0.05000487810002596,-0.07403827910001737,-0.061545247200025965
58,/home/ricardi/NEG_GS,Uracil_5H2O,FT0-MC-SE,-0.058470388300109824,-0.058470388300109824,-0.05332406050001737,-0.05000487810002596,-0.07403827910001737,-0.061545247200025965
59,/home/ricardi/NEG_GS,Uracil_5H2O,FT10-MC-SE,-0.0769521842000585,-0.0769521842000585,-0.05332406050001737,-0.05000487810002596,-0.07403827910001737,-0.061545247200025965
60,/home/ricardi/NEG_GS,Uracil_5H2O,FT6-MC-SE,-0.0769521818000769,-0.0769521818000769,-0.05332406050001737,-0.05000487810002596,-0.07403827910001737,-0.061545247200025965
61,/home/ricardi/NEG_GS,Uracil_5H2O,FT8-MC-SE,-0.07695218440004684,-0.07695218430004683,-0.05332406050001737,-0.05000487810002596,-0.07403827910001737,-0.061545247200025965
62,/home/ricardi/NEG_GS,Uracil_5H2O,FT2-MC-SE,-0.07687802760003172,-0.07687802760003172,-0.05332406050001737,-0.05000487810002596,-0.07403827910001737,-0.061545247200025965
63,/home/ricardi/NEG_GS,Uracil_5H2O,FT-SE,,,-0.05332406050001737,-0.05000487810002596,-0.07403827910001737,-0.061545247200025965
64,/home/ricardi/NEG_GS,XVI_2HCOOH,FT12-MC-ME,-0.06668073599986776,-0.06668073599986776,-0.05025593089999347,-0.04754930469999863,-0.06987988609999363,-0.05821792069999843
65,/home/ricardi/NEG_GS,XVI_2HCOOH,FT4-MC-ME,-0.06667976469999098,-0.06667976469999098,-0.05025593089999347,-0.04754930469999863,-0.06987988609999363,-0.05821792069999843
66,/home/ricardi/NEG_GS,XVI_2HCOOH,FT6-MC-ME,-0.06668073260005847,-0.06668073270005848,-0.05025593089999347,-0.04754930469999863,-0.06987988609999363,-0.05821792069999843
67,/home/ricardi/NEG_GS,XVI_2HCOOH,FT0-MC-ME,-0.04877489409996806,-0.04877489409996806,-0.05025593089999347,-0.04754930469999863,-0.06987988609999363,-0.05821792069999843
68,/home/ricardi/NEG_GS,XVI_2HCOOH,FT16-MC-ME,-0.06668073580009143,-0.06668073580009143,-0.05025593089999347,-0.04754930469999863,-0.06987988609999363,-0.05821792069999843
69,/home/ricardi/NEG_GS,XVI_2HCOOH,FT2-MC-ME,-0.06657685350015619,-0.06657685310015618,-0.05025593089999347,-0.04754930469999863,-0.06987988609999363,-0.05821792069999843
70,/home/ricardi/NEG_GS,XVI_2HCOOH,FT8-MC-ME,-0.06668073620010123,-0.06668073620010123,-0.05025593089999347,-0.04754930469999863,-0.06987988609999363,-0.05821792069999843
71,/home/ricardi/NEG_GS,XVI_2HCOOH,FT14-MC-ME,-0.0666807359999973,-0.0666807359999973,-0.05025593089999347,-0.04754930469999863,-0.06987988609999363,-0.05821792069999843
72,/home/ricardi/NEG_GS,XVI_2HCOOH,FT10-MC-ME,-0.06668073610004516,-0.06668073610004516,-0.05025593089999347,-0.04754930469999863,-0.06987988609999363,-0.05821792069999843
73,/home/ricardi/NEG_GS,XVI_2HCOOH,FT-ME,-0.06668073580009143,,-0.05025593089999347,-0.04754930469999863,-0.06987988609999363,-0.05821792069999843
74,/home/ricardi/NEG_GS,XVI_2HCOOH,FT18-MC-SE,-0.07009768910015465,-0.07009768910015465,-0.05025593089999347,-0.04754930469999863,-0.06987988609999363,-0.05821792069999843
75,/home/ricardi/NEG_GS,XVI_2HCOOH,FT4-MC-SE,-0.07009530969992281,-0.0700953095999228,-0.05025593089999347,-0.04754930469999863,-0.06987988609999363,-0.05821792069999843
76,/home/ricardi/NEG_GS,XVI_2HCOOH,FT6-MC-SE,-0.07009765700002754,-0.07009765700002754,-0.05025593089999347,-0.04754930469999863,-0.06987988609999363,-0.05821792069999843
77,/home/ricardi/NEG_GS,XVI_2HCOOH,FT8-MC-SE,-0.07009768879986226,-0.07009768879986226,-0.05025593089999347,-0.04754930469999863,-0.06987988609999363,-0.05821792069999843
78,/home/ricardi/NEG_GS,XVI_2HCOOH,FT16-MC-SE,-0.07009768920018665,-0.07009768920018665,-0.05025593089999347,-0.04754930469999863,-0.06987988609999363,-0.05821792069999843
79,/home/ricardi/NEG_GS,XVI_2HCOOH,FT14-MC-SE,-0.07009768910014935,-0.07009768910014935,-0.05025593089999347,-0.04754930469999863,-0.06987988609999363,-0.05821792069999843
80,/home/ricardi/NEG_GS,XVI_2HCOOH,FT0-MC-SE,-0.05029794179987304,-0.05029794169987305,-0.05025593089999347,-0.04754930469999863,-0.06987988609999363,-0.05821792069999843
81,/home/ricardi/NEG_GS,XVI_2HCOOH,FT2-MC-SE,-0.06991613720008866,-0.06991613720008866,-0.05025593089999347,-0.04754930469999863,-0.06987988609999363,-0.05821792069999843
82,/home/ricardi/NEG_GS,XVI_2HCOOH,FT12-MC-SE,-0.0700976891000822,-0.0700976891000822,-0.05025593089999347,-0.04754930469999863,-0.06987988609999363,-0.05821792069999843
83,/home/ricardi/NEG_GS,XVI_2HCOOH,FT10-MC-SE,-0.07009768920007799,-0.07009768920007799,-0.05025593089999347,-0.04754930469999863,-0.06987988609999363,-0.05821792069999843
84,/home/ricardi/NEG_GS,XVI_2HCOOH,FT-SE,,,-0.05025593089999347,-0.04754930469999863,-0.06987988609999363,-0.05821792069999843
