,base,system,calc,densdiff_FDET_ref,densdiff_iso_ref,densdiff_iso_FDET,M_value
0,/home/ricardi/NEG_GS/aug-cc-pVTZ,7HQ_formate,MC-nopp,,,,
1,/home/ricardi/NEG_GS/aug-cc-pVTZ,7HQ_formate,FT-ME,,,,
2,/home/ricardi/NEG_GS/aug-cc-pVTZ,Uracil_5H2O,MC-nopp,0.4261746394521278,0.6302919549166923,0.28147562435938683,0.2302176058773489
3,/home/ricardi/NEG_GS/aug-cc-pVTZ,Uracil_5H2O,MC-pp_Mulliken,0.21769620137757859,0.6302919549166923,0.5298554579687422,0.08654032246414747
4,/home/ricardi/NEG_GS/aug-cc-pVTZ,Uracil_5H2O,MC-pp_ChelPG,0.2090761650673879,0.6302919549166923,0.48103772982524085,0.053372436327457376
5,/home/ricardi/NEG_GS/aug-cc-pVTZ,Uracil_5H2O,FT-ME,0.12847916271872423,0.6302919549166923,0.5875817779341006,0.015778014579117226
