,base,system,calc,E_FDET_MP,kernel_tot,E_FDET_HF,E_linFDET_HF,E_ref_HF,E_ref_HF_CP,E_ref_MP,E_ref_MP_CP
0,/home/ricardi/NEG_GS/aug-cc-pVTZ,7HQ_formate,MC-nopp,,,,,-32.86802475447846,-32.605532154792584,-41.88055359730967,-38.46178516393103
1,/home/ricardi/NEG_GS/aug-cc-pVTZ,7HQ_formate,FT-ME,,,,,-32.86802475447846,-32.605532154792584,-41.88055359730967,-38.46178516393103
2,/home/ricardi/NEG_GS/aug-cc-pVTZ,Uracil_5H2O,MC-nopp,-31.993903788446772,0.19029074300745977,-36.67156666966838,-36.67156666966838,-32.23806395068222,-31.626564347980267,-49.20302289991796,-41.75337097551055
3,/home/ricardi/NEG_GS/aug-cc-pVTZ,Uracil_5H2O,MC-pp_Mulliken,-39.04573060790143,0.17946037691570163,-45.379221862146004,-45.379221862146004,-32.23806395068222,-31.626564347980267,-49.20302289991796,-41.75337097551055
4,/home/ricardi/NEG_GS/aug-cc-pVTZ,Uracil_5H2O,MC-pp_ChelPG,-39.44418798483257,0.18396487221301927,-45.92096509385588,-45.92096509385588,-32.23806395068222,-31.626564347980267,-49.20302289991796,-41.75337097551055
5,/home/ricardi/NEG_GS/aug-cc-pVTZ,Uracil_5H2O,FT-ME,-39.061238089556554,0.18825918964827543,-47.47507171661362,-47.47507171661362,-32.23806395068222,-31.626564347980267,-49.20302289991796,-41.75337097551055
